OPACITY
3
70 19 3
logT logR logkappa
    3.900000    -8.000000  -5.360000e-01
    3.900000    -7.500000  -5.260000e-01
    3.900000    -7.000000  -5.080000e-01
    3.900000    -6.500000  -4.720000e-01
    3.900000    -6.000000  -4.070000e-01
    3.900000    -5.500000  -3.140000e-01
    3.900000    -5.000000  -2.120000e-01
    3.900000    -4.500000  -1.200000e-01
    3.900000    -4.000000  -4.200000e-02
    3.900000    -3.500000   2.700000e-02
    3.900000    -3.000000   1.020000e-01
    3.900000    -2.500000   1.940000e-01
    3.900000    -2.000000   3.100000e-01
    3.900000    -1.500000   4.310000e-01
    3.900000    -1.000000   5.890000e-01
    3.900000    -0.500000   7.650000e-01
    3.900000     0.000000   9.540000e-01
    3.900000     0.500000   1.158000e+00
    3.900000     1.000000   1.377000e+00
    3.950000    -8.000000  -5.370000e-01
    3.950000    -7.500000  -5.290000e-01
    3.950000    -7.000000  -5.120000e-01
    3.950000    -6.500000  -4.750000e-01
    3.950000    -6.000000  -3.960000e-01
    3.950000    -5.500000  -2.560000e-01
    3.950000    -5.000000  -4.600000e-02
    3.950000    -4.500000   2.050000e-01
    3.950000    -4.000000   4.460000e-01
    3.950000    -3.500000   6.400000e-01
    3.950000    -3.000000   7.810000e-01
    3.950000    -2.500000   8.940000e-01
    3.950000    -2.000000   9.970000e-01
    3.950000    -1.500000   1.098000e+00
    3.950000    -1.000000   1.220000e+00
    3.950000    -0.500000   1.359000e+00
    3.950000     0.000000   1.511000e+00
    3.950000     0.500000   1.684000e+00
    3.950000     1.000000   1.877000e+00
    4.000000    -8.000000  -5.180000e-01
    4.000000    -7.500000  -5.210000e-01
    4.000000    -7.000000  -5.130000e-01
    4.000000    -6.500000  -4.830000e-01
    4.000000    -6.000000  -4.110000e-01
    4.000000    -5.500000  -2.670000e-01
    4.000000    -5.000000  -3.400000e-02
    4.000000    -4.500000   2.870000e-01
    4.000000    -4.000000   6.510000e-01
    4.000000    -3.500000   9.940000e-01
    4.000000    -3.000000   1.262000e+00
    4.000000    -2.500000   1.450000e+00
    4.000000    -2.000000   1.587000e+00
    4.000000    -1.500000   1.699000e+00
    4.000000    -1.000000   1.806000e+00
    4.000000    -0.500000   1.913000e+00
    4.000000     0.000000   2.040000e+00
    4.000000     0.500000   2.184000e+00
    4.000000     1.000000   2.348000e+00
    4.050000    -8.000000  -4.900000e-01
    4.050000    -7.500000  -4.890000e-01
    4.050000    -7.000000  -4.860000e-01
    4.050000    -6.500000  -4.690000e-01
    4.050000    -6.000000  -4.130000e-01
    4.050000    -5.500000  -2.830000e-01
    4.050000    -5.000000  -5.200000e-02
    4.050000    -4.500000   2.800000e-01
    4.050000    -4.000000   6.830000e-01
    4.050000    -3.500000   1.111000e+00
    4.050000    -3.000000   1.500000e+00
    4.050000    -2.500000   1.809000e+00
    4.050000    -2.000000   2.030000e+00
    4.050000    -1.500000   2.184000e+00
    4.050000    -1.000000   2.302000e+00
    4.050000    -0.500000   2.410000e+00
    4.050000     0.000000   2.518000e+00
    4.050000     0.500000   2.639000e+00
    4.050000     1.000000   2.774000e+00
    4.100000    -8.000000  -4.790000e-01
    4.100000    -7.500000  -4.740000e-01
    4.100000    -7.000000  -4.640000e-01
    4.100000    -6.500000  -4.440000e-01
    4.100000    -6.000000  -3.950000e-01
    4.100000    -5.500000  -2.860000e-01
    4.100000    -5.000000  -8.300000e-02
    4.100000    -4.500000   2.260000e-01
    4.100000    -4.000000   6.260000e-01
    4.100000    -3.500000   1.075000e+00
    4.100000    -3.000000   1.529000e+00
    4.100000    -2.500000   1.945000e+00
    4.100000    -2.000000   2.274000e+00
    4.100000    -1.500000   2.515000e+00
    4.100000    -1.000000   2.687000e+00
    4.100000    -0.500000   2.819000e+00
    4.100000     0.000000   2.936000e+00
    4.100000     0.500000   3.050000e+00
    4.100000     1.000000   3.172000e+00
    4.150000    -8.000000  -4.690000e-01
    4.150000    -7.500000  -4.580000e-01
    4.150000    -7.000000  -4.450000e-01
    4.150000    -6.500000  -4.240000e-01
    4.150000    -6.000000  -3.760000e-01
    4.150000    -5.500000  -2.730000e-01
    4.150000    -5.000000  -8.900000e-02
    4.150000    -4.500000   1.860000e-01
    4.150000    -4.000000   5.530000e-01
    4.150000    -3.500000   9.900000e-01
    4.150000    -3.000000   1.467000e+00
    4.150000    -2.500000   1.941000e+00
    4.150000    -2.000000   2.365000e+00
    4.150000    -1.500000   2.707000e+00
    4.150000    -1.000000   2.954000e+00
    4.150000    -0.500000   3.132000e+00
    4.150000     0.000000   3.275000e+00
    4.150000     0.500000   3.400000e+00
